name,segment,job,world,world_group,tier,union_level,access_flag,character_age_days,event_flag,duration_days,trailing_inactive_days,first_active_date,last_active_date,active_day_count,active_day_ratio,avg_exp_on_active_days,pre_avg,post_avg
곰취,Lv.285~289,렌,루나,루나크로아,3,10588.0,True,269.0,0,117,0,2025-11-17,2026-03-15,89,0.7542,98865406468.1573,96789474310.07408,67974784277.95605
곱창요맨,Lv.285~289,카데나,엘리시움,기타,3,8851.0,True,2389.0,0,123,1,2025-11-11,2026-03-14,67,0.5317,2371816571248.1045,1881844435728.8,1022496209045.2197
공30렌,Lv.285~289,렌,스카니아,스카니아,3,8698.0,False,267.0,1,76,15,2025-12-13,2026-02-28,51,0.5543,3541060980705.569,2304542004843.0,1959226022100.4504
공미랑,Lv.285~289,초월자,루나,루나크로아,3,9832.0,True,4623.0,0,86,2,2025-12-18,2026-03-13,20,0.1587,1224767417390.75,0.0,269179652173.7912
공밍,Lv.290~294,도적,스카니아,스카니아,2,8950.0,True,3242.0,0,125,0,2025-11-09,2026-03-15,80,0.6349,4446595917405.513,4899761797756.886,2024571543636.8132
공병실장,Lv.285~289,렌,스카니아,기타,3,8770.0,True,269.0,0,113,0,2025-11-21,2026-03-15,80,0.6897,2249997622655.15,1732512463444.84,1502054925563.6375
공부하는감자,Lv.285~289,전사,스카니아,기타,3,8672.0,False,269.0,1,68,46,2025-11-20,2026-01-28,60,0.5217,2655457773506.1333,1827114647222.8333,1268974888758.4614
공일23,Lv.285~289,마법사,크로아,루나크로아,3,9407.0,True,2047.0,0,124,0,2025-11-10,2026-03-15,37,0.2937,2128561482356.5134,564116339497.8286,648491241371.0659
공주마차,Lv.285~289,마법사,루나,루나크로아,3,8927.0,True,3484.0,0,120,1,2025-11-14,2026-03-14,30,0.2381,2502234379962.4,144711919781.85715,769254002269.3077
공주장군로또,Lv.285~289,기사단,엘리시움,기타,3,8825.0,True,451.0,0,67,0,2026-01-06,2026-03-15,21,0.1667,6499368724403.0,0.0,1499854321016.077
과녀,Lv.285~289,도적,베라,베라,3,9570.0,True,3473.0,0,124,0,2025-11-10,2026-03-15,54,0.4286,1768666327678.6667,337712251646.88574,919648932824.2528
과녁봉,Lv.285~289,전사,엘리시움,기타,3,9378.0,True,2805.0,0,125,0,2025-11-09,2026-03-15,102,0.8095,3954303437417.902,1676023541218.7144,3787671721691.989
과디,Lv.285~289,마법사,엘리시움,기타,2,9713.0,True,2908.0,0,125,0,2025-11-09,2026-03-15,90,0.7143,2509572048814.4556,2160567149062.457,1651006968968.2966
과머,Lv.285~289,해적,스카니아,기타,3,8874.0,True,269.0,0,114,1,2025-11-20,2026-03-14,76,0.6609,6431251799758.408,1269113894677.875,5036443992410.659
과제팀플시험,Lv.290~294,팬텀,크로아,루나크로아,2,10093.0,True,5172.0,0,125,0,2025-11-09,2026-03-15,113,0.8968,3762990469702.363,1822308831358.0857,3971836417349.824
과즙주원,Lv.285~289,렌,크로아,루나크로아,3,8790.0,True,269.0,1,113,12,2025-11-09,2026-03-03,16,0.127,1485828587117.5625,544267369654.25714,51910983032.76923
과한워치,Lv.285~289,전사,스카니아,스카니아,3,9021.0,True,3543.0,0,125,1,2025-11-09,2026-03-14,91,0.7222,1685641338988.2417,1147054799779.9429,1244466415995.956
곽지상현,Lv.285~289,카인,스카니아,스카니아,3,9327.0,False,794.0,1,2,119,2025-11-13,2025-11-15,2,0.0159,167733013.0,9584743.6,0.0
관맹이,Lv.285~289,렌,엘리시움,기타,3,9322.0,True,269.0,1,101,17,2025-11-16,2026-02-26,73,0.6134,4377884556829.315,1865699286337.5,2937868050891.099
관물함바키,Lv.285~289,아크,베라,베라,3,9256.0,True,1162.0,0,125,0,2025-11-09,2026-03-15,61,0.4841,5316775499388.263,399684976067.11426,3410267376926.7583
관세위,Lv.285~289,마법사,루나,루나크로아,3,9621.0,True,1368.0,0,97,0,2025-12-07,2026-03-15,67,0.8072,140427297773.95523,66068910758.85714,117712454941.35527
광기의아잉단,Lv.285~289,렌,엘리시움,기타,3,9418.0,True,269.0,0,125,4,2025-11-09,2026-03-11,88,0.6984,2784265778313.886,2992060835492.7427,1541684167575.5605
광기차,Lv.295~299,아크,루나,루나크로아,1,9993.0,True,1905.0,0,122,0,2025-11-12,2026-03-15,67,0.5317,289367453013.65674,26732370814.62857,202769081026.4066
광물,Lv.290~294,레지스탕스,베라,베라,2,9894.0,True,4819.0,0,125,0,2025-11-09,2026-03-15,126,1.0,7145168630602.706,2613576484166.857,8888088686924.188
광부시작인생,Lv.290~294,도적,루나,루나크로아,2,8896.0,True,853.0,0,125,0,2025-11-09,2026-03-15,120,0.9524,7082285921444.833,4704697637059.371,7529779046992.33
광진여포,Lv.285~289,렌,스카니아,기타,3,9167.0,True,269.0,0,113,0,2025-11-21,2026-03-15,84,0.7368,1851872066715.0715,1822835551359.7827,1248703691459.2417
괜찮아행복해,Lv.285~289,기사단,엘리시움,기타,3,9579.0,True,4165.0,0,124,0,2025-11-10,2026-03-15,64,0.5079,2710407789888.0312,821946190602.7715,1590087712986.1208
괜풍,Lv.285~289,일리움,오로라,기타,3,8830.0,True,269.0,0,117,0,2025-11-17,2026-03-15,109,0.9237,4854903551582.027,2204320438310.2964,5161185003165.527
괴도태규,Lv.285~289,팬텀,스카니아,스카니아,3,8734.0,True,241.0,0,117,0,2025-11-17,2026-03-15,99,0.839,4132616055567.586,2250493317711.3335,3828194174977.857
괴식물,Lv.285~289,레지스탕스,스카니아,스카니아,2,9256.0,True,568.0,0,125,0,2025-11-09,2026-03-15,115,0.9127,5680151194525.608,2066938953035.9143,6383236527628.439
교라,Lv.285~289,마법사,엘리시움,기타,3,9915.0,True,3530.0,0,125,0,2025-11-09,2026-03-15,75,0.5952,3208255590933.04,648353135803.2285,2394800105130.385
교류,Lv.290~294,마법사,베라,베라,2,10097.0,True,3381.0,0,125,0,2025-11-09,2026-03-15,125,0.9921,4688423577932.424,2625227506848.3716,5430439390130.33
교퐁,Lv.285~289,기사단,엘리시움,기타,3,9701.0,True,1162.0,0,123,0,2025-11-11,2026-03-15,81,0.6429,2828342300162.543,618413258787.6571,2279684200610.967
교환불가팬텀,Lv.290~294,팬텀,엘리시움,기타,2,10469.0,True,5186.0,0,125,0,2025-11-09,2026-03-15,126,1.0,3995060072377.73,2108650946742.743,4720602043775.802
굔필,Lv.285~289,렌,베라,베라,3,9578.0,True,269.0,0,125,0,2025-11-09,2026-03-15,76,0.6032,5491551756233.25,705390767089.2858,4315046776105.5166
구구리o,Lv.285~289,마법사,엘리시움,기타,2,9630.0,True,263.0,0,125,0,2025-11-09,2026-03-15,124,0.9841,3884545744969.0083,1516854148075.257,4709821727401.352
구룡산닥나,Lv.285~289,전사,이노시스,기타,3,10085.0,True,3010.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,1022816224678.7236,506210140756.2,1187791656143.033
구름단빵,Lv.285~289,아델,루나,루나크로아,2,9274.0,True,815.0,0,125,0,2025-11-09,2026-03-15,111,0.881,5324327600847.09,1280422921454.743,6002039136737.483
구름이5세,Lv.285~289,렌,오로라,기타,3,8695.0,True,269.0,1,91,15,2025-11-28,2026-02-28,64,0.5614,4145179159200.0156,121287446569.47826,2884635768326.4067
구미여,Lv.285~289,레지스탕스,레드,기타,2,9339.0,True,4232.0,0,124,0,2025-11-10,2026-03-15,112,0.8889,3407597686147.616,1232673311861.2856,3719861263004.2637
구미혼령,Lv.285~289,마법사,베라,베라,2,9566.0,True,2197.0,0,125,0,2025-11-09,2026-03-15,113,0.8968,5786507778327.823,2791633879669.2,6111738386402.439
구보캅,Lv.290~294,마법사,스카니아,스카니아,2,9436.0,True,1830.0,0,125,2,2025-11-09,2026-03-13,116,0.9206,4734822297315.854,2892523705965.2,4923088536042.385
구상협,Lv.290~294,레지스탕스,크로아,루나크로아,2,9158.0,True,804.0,0,125,0,2025-11-09,2026-03-15,107,0.8492,4373627243553.215,2417113781515.7427,4212957502276.297
구서,Lv.295~299,마법사,스카니아,스카니아,1,9880.0,True,815.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,13966867552044.357,8752206994961.771,15512060044810.924
구성학,Lv.295~299,해적,루나,루나크로아,1,10006.0,True,2808.0,0,125,0,2025-11-09,2026-03-15,121,0.9603,7478927347480.728,6470461192950.571,7455868871339.538
구심력,Lv.285~289,아크,스카니아,스카니아,3,9253.0,True,2276.0,1,63,28,2025-12-13,2026-02-15,13,0.1032,768147066191.8462,88392866943.42857,75738038653.56044
구앙쟝,Lv.290~294,전사,루나,루나크로아,2,9449.0,True,2577.0,0,125,0,2025-11-09,2026-03-15,115,0.9127,6008791987116.53,2397317966972.857,6671482963454.406
구와구와와,Lv.290~294,은월,루나,루나크로아,2,9326.0,True,1960.0,0,125,3,2025-11-09,2026-03-12,102,0.8095,3010356009011.4805,2576938872254.2856,2383114861431.5493
구운황토백숙,Lv.285~289,렌,이노시스,기타,3,9292.0,True,269.0,0,119,0,2025-11-15,2026-03-15,99,0.825,3330226371457.3535,2176051089966.9656,2929526694123.4727
구의동쭈몽,Lv.285~289,궁수,베라,베라,3,3415.0,False,269.0,1,1,81,2025-12-23,2025-12-23,1,0.0083,2520000.0,0.0,27692.30769230769
구하리,Lv.290~294,아델,엘리시움,기타,2,9581.0,True,2115.0,0,124,0,2025-11-10,2026-03-15,88,0.6984,2908849711980.9204,2310030728771.143,1924480210410.2307
구호,Lv.285~289,마법사,루나,루나크로아,3,9482.0,True,4302.0,0,125,0,2025-11-09,2026-03-15,113,0.8968,2222018517709.7876,992252103747.1143,2377574383187.4395
국대차두리,Lv.285~289,마법사,루나,루나크로아,3,9381.0,False,945.0,1,47,76,2025-11-11,2025-12-28,16,0.127,241327124023.5625,54226691651.65714,21574722819.43956
국산장수,Lv.285~289,렌,스카니아,스카니아,2,9283.0,True,269.0,0,114,0,2025-11-20,2026-03-15,114,0.9913,8994646203370.877,4237244355417.9585,10150503325870.867
국전009,Lv.285~289,기사단,엘리시움,기타,2,9542.0,True,4951.0,0,125,0,2025-11-09,2026-03-15,121,0.9603,3522292458775.719,2618784346004.4287,3676263026392.385
군대가주실분,Lv.285~289,도적,엘리시움,기타,2,9270.0,True,2869.0,1,116,9,2025-11-09,2026-03-06,104,0.8254,5037051204444.404,2138098717823.8857,4934284287234.967
군무둥,Lv.285~289,렌,엘리시움,기타,3,8991.0,True,269.0,0,123,0,2025-11-11,2026-03-15,103,0.8306,2474580240087.2817,1579752187744.2727,2228021346521.1978
군산렌,Lv.285~289,렌,루나,루나크로아,3,9214.0,True,269.0,0,122,0,2025-11-12,2026-03-15,64,0.5079,4533758873036.984,80066094925.45714,3157783017054.681
군식,Lv.290~294,해적,엘리시움,기타,1,9230.0,True,732.0,0,125,0,2025-11-09,2026-03-15,126,1.0,10552466817013.223,5206875168832.343,12608463604775.1
굴튜버,Lv.285~289,일리움,루나,루나크로아,2,9171.0,True,332.0,0,125,0,2025-11-09,2026-03-15,120,0.9524,12227255552782.35,4097544377964.7144,14547874869287.0
굼수,Lv.285~289,기사단,스카니아,스카니아,2,9432.0,True,451.0,0,125,0,2025-11-09,2026-03-15,120,0.9524,6204375284438.825,1880735707143.0,7458233894314.879
굿템,Lv.290~294,마법사,루나,루나크로아,2,9004.0,True,2805.0,0,125,0,2025-11-09,2026-03-15,126,1.0,2924817367537.1587,2464884728208.6,3101714536509.681
권고니,Lv.290~294,아델,베라,베라,2,9895.0,True,1914.0,0,125,0,2025-11-09,2026-03-15,124,0.9841,4633236427653.347,3505311727779.3145,4965224247876.253
권한없음,Lv.285~289,기사단,유니온,기타,3,9687.0,True,3063.0,0,124,0,2025-11-10,2026-03-15,70,0.5556,3199831081403.057,162954316956.0,2398733786865.4287
권해적,Lv.285~289,기사단,베라,베라,2,9437.0,True,330.0,0,125,0,2025-11-09,2026-03-15,100,0.7937,4763993970960.76,2412454556352.2573,4307291072788.4287
궝셍밍,Lv.290~294,팬텀,베라,베라,2,9722.0,True,3541.0,0,125,0,2025-11-09,2026-03-15,107,0.8492,13659831442248.346,1032775531215.8857,15664338689318.867
궤도,Lv.285~289,마법사,크로아,루나크로아,3,9697.0,True,2964.0,0,122,2,2025-11-12,2026-03-13,24,0.1905,324794555174.625,103351866598.37143,45909384541.18681
귀결,Lv.285~289,초월자,이노시스,기타,3,9629.0,True,3709.0,0,125,0,2025-11-09,2026-03-15,103,0.8175,2245487133604.0776,872310244112.7428,2206091387003.011
귀염뽀짝렌,Lv.285~289,렌,엘리시움,기타,3,10101.0,True,269.0,0,120,3,2025-11-14,2026-03-12,22,0.1818,87349193778.63637,61111882726.13333,970612981.8241758
귀요미홍은채,Lv.285~289,렌,오로라,기타,3,9022.0,True,269.0,0,112,1,2025-11-22,2026-03-14,96,0.8421,1527998532107.5312,560140713592.3914,1470380468897.7803
귀찮다대충좀,Lv.285~289,마법사,베라,베라,3,9603.0,True,2195.0,0,122,0,2025-11-12,2026-03-15,40,0.3175,1077578826410.025,114827008845.94286,429496788426.2967
귄아랑,Lv.285~289,초월자,베라,베라,3,9449.0,True,4102.0,0,34,0,2026-02-09,2026-03-15,12,0.0952,980312352313.8334,0.0,129271958546.87912
귈레릴,Lv.285~289,아델,루나,루나크로아,3,9847.0,True,979.0,0,125,0,2025-11-09,2026-03-15,108,0.8571,3444524971117.5186,1391790040071.743,3552703796463.5273
귓조,Lv.285~289,해적,엘리시움,기타,3,8729.0,True,1834.0,1,88,37,2025-11-09,2026-02-06,13,0.1032,1432067944301.5386,531902301447.3143,3326651.2527472526
규라,Lv.285~289,엔젤릭버스터,루나,루나크로아,2,8726.0,True,843.0,0,125,1,2025-11-09,2026-03-14,99,0.7857,6455717410445.606,3388254435886.3716,5720078223935.077
규민이규만이,Lv.285~289,아란,엘리시움,기타,3,8745.0,True,3368.0,0,105,0,2025-11-29,2026-03-15,89,0.8396,2123545021082.281,429430869283.26666,2006088393814.0
규서월,Lv.285~289,기사단,엘리시움,기타,3,8899.0,True,451.0,0,112,0,2025-11-22,2026-03-15,89,0.7876,2956812530611.607,1200997754635.6365,2601476534312.6265
규앙1,Lv.285~289,마법사,스카니아,스카니아,3,6779.0,False,269.0,1,24,78,2025-12-02,2025-12-26,22,0.2136,2697434325497.273,1873979889750.75,405008752570.67035
규정화,Lv.290~294,도적,루나,루나크로아,1,10013.0,True,2187.0,0,125,0,2025-11-09,2026-03-15,118,0.9365,9339943010700.195,2359482038561.486,11203641801241.44
규태근배,Lv.285~289,궁수,베라,기타,3,8745.0,True,269.0,0,116,6,2025-11-18,2026-03-09,57,0.4872,2135421386434.5789,2449885377304.5386,637604386998.3846
균등,Lv.290~294,도적,스카니아,스카니아,2,9461.0,True,927.0,0,125,0,2025-11-09,2026-03-15,102,0.8095,2151878859667.9216,1982987448247.9714,1649308604367.5715
균오,Lv.285~289,도적,크로아,루나크로아,2,9776.0,True,1505.0,0,125,0,2025-11-09,2026-03-15,115,0.9127,4463756801440.878,1421824655441.6858,5094155705771.89
균청,Lv.290~294,궁수,스카니아,스카니아,2,9277.0,True,7.0,0,46,0,2025-11-09,2025-12-25,45,0.9574,5626685309786.0,5047073578160.571,6379438642062.5
귤나무,Lv.285~289,초월자,엘리시움,기타,2,9301.0,True,4077.0,0,124,0,2025-11-10,2026-03-15,67,0.5317,4955771511737.224,896075618196.3429,3304110380763.978
귤냠,Lv.285~289,호영,오로라,기타,2,8983.0,True,451.0,0,125,1,2025-11-09,2026-03-14,115,0.9127,5431225457437.078,2744045601785.4287,5808234412557.956
귤맛렌,Lv.285~289,렌,엘리시움,기타,3,8820.0,True,269.0,0,124,2,2025-11-10,2026-03-13,110,0.873,2742788874923.227,1120389456431.543,2884540057873.088
귤잇,Lv.290~294,카데나,스카니아,스카니아,2,9926.0,True,2753.0,0,125,0,2025-11-09,2026-03-15,124,0.9841,4834581739406.79,3502834538811.1714,5240537657451.11
그대의그녀,Lv.285~289,레지스탕스,오로라,기타,3,9029.0,True,451.0,0,121,0,2025-11-13,2026-03-15,19,0.1508,285361195153.5263,124404598484.4,11732986384.208792
그때,Lv.290~294,루미너스,엘리시움,기타,2,9718.0,True,4994.0,0,125,0,2025-11-09,2026-03-15,116,0.9206,3787498796620.0776,3692906227834.6855,3407671894875.989
그라이펜,Lv.285~289,해적,크로아,루나크로아,3,9329.0,True,3370.0,0,122,4,2025-11-12,2026-03-11,44,0.3492,2194292618466.3408,474624207902.02856,878428878417.011
그려갈미래,Lv.285~289,궁수,루나,루나크로아,3,9200.0,True,2880.0,0,125,0,2025-11-09,2026-03-15,113,0.8968,2931687221765.7256,1271093662015.1714,3151564592186.769
그리드섀도어,Lv.285~289,도적,스카니아,스카니아,3,8930.0,True,1752.0,0,125,0,2025-11-09,2026-03-15,116,0.9206,2728685750310.043,2289471594032.6284,2597758694998.055
그리인구르음,Lv.285~289,기사단,베라,베라,3,9203.0,True,799.0,0,123,1,2025-11-11,2026-03-14,8,0.0635,16231080453.25,3666792391.0857143,16603405.912087912
그바렌,Lv.285~289,렌,루나,루나크로아,3,9028.0,False,269.0,1,41,84,2025-11-09,2025-12-20,30,0.2381,2433394847893.033,1571989378511.8857,197606782295.32968
그비화,Lv.285~289,레지스탕스,스카니아,기타,3,9654.0,True,269.0,0,116,0,2025-11-18,2026-03-15,91,0.7778,1117936123439.8352,561463214966.6154,957518062020.8022
그엘링,Lv.285~289,도적,베라,베라,3,9267.0,True,3081.0,0,125,0,2025-11-09,2026-03-15,84,0.6667,1995487661995.5476,1703316124507.3713,1186867024723.8242
그은수우,Lv.285~289,렌,루나,루나크로아,3,8847.0,False,266.0,1,66,59,2025-11-09,2026-01-14,38,0.3016,1765040582296.1316,1429209568186.0571,187353925722.42856
그일자,Lv.285~289,레지스탕스,루나,루나크로아,3,8996.0,True,449.0,0,125,0,2025-11-09,2026-03-15,120,0.9524,2453461808933.325,2008909361344.4856,2462676806867.4946
그칩,Lv.285~289,마법사,스카니아,스카니아,2,9317.0,True,3353.0,0,125,1,2025-11-09,2026-03-14,118,0.9365,4023272935677.6357,2029753659834.8572,4436316794678.473
그하봄,Lv.285~289,궁수,유니온,기타,3,10669.0,True,4258.0,0,124,1,2025-11-10,2026-03-14,70,0.5556,1389504570047.3,360074178063.4,930359600781.2307
극꼰,Lv.290~294,기사단,베라,베라,2,9143.0,True,2452.0,0,125,2,2025-11-09,2026-03-13,95,0.754,6801614673407.663,3987891050536.543,5566782496757.682
극용랑,Lv.285~289,마법사,오로라,기타,3,9293.0,True,269.0,0,125,0,2025-11-09,2026-03-15,119,0.9444,2977187785944.689,1563220013105.5144,3292007099656.319
극호랭,Lv.290~294,도적,베라,베라,2,9143.0,True,1004.0,0,125,0,2025-11-09,2026-03-15,74,0.5873,1672238566717.581,956216669415.9714,992066708874.0879
근딜은타이밍,Lv.290~294,기사단,루나,루나크로아,2,9438.0,True,979.0,0,125,0,2025-11-09,2026-03-15,125,0.9921,5499439158417.264,3154510254736.2285,6340901493257.033
근띠깅,Lv.285~289,아크,루나,루나크로아,2,8844.0,True,269.0,0,125,0,2025-11-09,2026-03-15,122,0.9683,4952525776081.401,1608124924223.743,6021140355319.78
근본목천,Lv.285~289,궁수,크로아,루나크로아,2,9485.0,True,2151.0,0,124,4,2025-11-10,2026-03-11,101,0.8016,3699110338926.6733,2608813256182.086,3102216266650.7803
근심,Lv.285~289,도적,엘리시움,기타,3,9797.0,True,2783.0,0,124,4,2025-11-10,2026-03-11,30,0.2381,53141031150.066666,45459670904.77143,34532448.73626374
근원몽,Lv.290~294,아크,루나,루나크로아,2,9265.0,False,1914.0,1,40,83,2025-11-11,2025-12-21,3,0.0238,1223143313696.0,79557570604.8,9724340328.791208
근육결핍,Lv.290~294,도적,베라,베라,1,9796.0,True,993.0,0,125,0,2025-11-09,2026-03-15,126,1.0,10015300336569.746,7713954455754.229,10900433367652.637
근쳉,Lv.285~289,도적,베라,베라,3,9096.0,True,1363.0,1,98,10,2025-11-26,2026-03-05,55,0.5046,2624532272170.4907,2009375135131.7778,1188796950956.0989
근추,Lv.285~289,마법사,루나,루나크로아,3,9268.0,True,3156.0,0,123,0,2025-11-11,2026-03-15,26,0.2063,1514553948456.8845,298016941548.3143,318107798963.6044
근치렌,Lv.285~289,렌,오로라,기타,2,9299.0,True,269.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,7281158761177.179,3011191578870.1714,8683415630377.33
글구,Lv.285~289,렌,스카니아,기타,3,6020.0,False,268.0,1,75,38,2025-11-21,2026-02-05,39,0.3421,3969778557748.4614,239860083813.6087,1640709690378.8682
글로리누스,Lv.290~294,일리움,오로라,기타,2,9854.0,True,2437.0,0,125,0,2025-11-09,2026-03-15,126,1.0,1511545167941.6667,2428165214641.8286,1158998996133.912
긁동,Lv.285~289,궁수,베라,베라,3,9059.0,True,920.0,0,119,2,2025-11-15,2026-03-13,24,0.1905,3149874322573.1665,40237919096.08572,815259962344.978
금강팔라딘,Lv.290~294,전사,엘리시움,기타,2,9116.0,True,5585.0,0,125,0,2025-11-09,2026-03-15,98,0.7778,5562119165922.796,2117471492533.9714,5175562373865.33
금빛달o,Lv.285~289,아델,베라,베라,3,9720.0,True,1968.0,0,125,0,2025-11-09,2026-03-15,82,0.6508,3181213892014.1587,1461696152840.5144,2304397514238.934
금빛하늘,Lv.285~289,카이저,엘리시움,기타,3,9453.0,False,1913.0,1,82,41,2025-11-11,2026-02-02,3,0.0238,43003964281.666664,3658117617.1714287,10744793.89010989
금수대장,Lv.285~289,마법사,스카니아,스카니아,3,9399.0,True,1353.0,0,93,1,2025-12-11,2026-03-14,19,0.2021,1173113259411.842,634200563763.0,224028024588.30768
금태양석진,Lv.285~289,일리움,루나,기타,3,5213.0,False,269.0,1,10,107,2025-11-17,2025-11-27,6,0.0504,635116425579.0,136096376909.78572,0.0
